Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Trpc6 mean,Nucleus: Trpc6 sum,Nucleus: Trpc6 std dev,Nucleus: Trpc6 max,Nucleus: Trpc6 min,Nucleus: Trpc6 range,Nucleus: Dapi mean,Nucleus: Dapi sum,Nucleus: Dapi std dev,Nucleus: Dapi max,Nucleus: Dapi min,Nucleus: Dapi range,Nucleus: Th mean,Nucleus: Th sum,Nucleus: Th std dev,Nucleus: Th max,Nucleus: Th min,Nucleus: Th range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: Trpc6 mean,Cell: Trpc6 std dev,Cell: Trpc6 max,Cell: Trpc6 min,Cell: Dapi mean,Cell: Dapi std dev,Cell: Dapi max,Cell: Dapi min,Cell: Th mean,Cell: Th std dev,Cell: Th max,Cell: Th min,Cytoplasm: Trpc6 mean,Cytoplasm: Trpc6 std dev,Cytoplasm: Trpc6 max,Cytoplasm: Trpc6 min,Cytoplasm: Dapi mean,Cytoplasm: Dapi std dev,Cytoplasm: Dapi max,Cytoplasm: Dapi min,Cytoplasm: Th mean,Cytoplasm: Th std dev,Cytoplasm: Th max,Cytoplasm: Th min,Nucleus/Cell area ratio
9937_2.tif,cd17cbef-9bd3-4dda-89e6-674bae80753e,Cell,,,VTA,Polygon,1605.3,334.25,55.814,28.484,0.8645,9.5465,7.7979,0.4189,3.8009,2653,6.3233,54,2,52,234.2865,163532,37.9177,255,78,177,3,2094,2.5651,32,2,30,169.297,49.2318,0.8777,17.7418,12.2806,0.6936,4.3039,6.985,57,2,95.271,103.296,255,1,3.6662,4.1166,68,2,4.5537,7.2807,57,2,26.2085,29.6704,239,1,3.9972,4.6664,68,2,0.3303
9937_2.tif,bcd4522f-e0bf-4f44-ab47-b9ed592ff6db,Cell,,,VTA,Polygon,2040.8,330.41,10.1627,12.0397,0.881,4.6617,3.1539,0.6949,3.5538,462,6.2246,45,2,43,41.9308,5451,45.096,217,2,215,2.7462,357,2.0434,15,2,13,145.2615,43.1093,0.9822,14.5506,12.8524,0.427,5.025,8.2755,95,2,16.9156,18.9191,217,2,3.0372,2.6961,33,2,5.1394,8.4047,95,2,14.9695,13.2742,79,2,3.0598,2.7396,33,2,0.0681
9937_2.tif,d213bad1-3e62-4fbc-b188-95488b0e4731,Cell,,,VTA,Polygon,2121.4,333.17,12.421,13.9128,0.8064,5.51,2.84,0.8247,6.7278,1063,9.8567,51,2,49,117.6329,18586,73.7702,255,2,253,2.9114,460,2.4112,19,2,17,40.086,27.3554,0.6732,11.105,5.5756,0.8652,7.173,12.8292,95,0,51.5268,64.396,255,0,2.9284,3.0025,24,0,7.3768,13.9897,95,0,21.2522,25.3258,174,0,2.9362,3.2406,24,0,0.3012
9937_2.tif,c840d29e-c354-486b-acf2-67d56255d987,Cell,,,VTA,Polygon,1725.8,333.46,44.5221,25.4771,0.862,8.2312,7.4315,0.2906,4.8231,2672,7.9194,74,2,72,142.6679,79038,61.5952,255,7,248,2.7166,1505,1.9866,18,2,16,242.6939,56.1304,0.968,18.2842,16.8028,0.2793,4.2595,6.8501,74,2,37.0096,58.4933,255,2,2.7093,2.1168,28,2,4.1323,6.58,64,2,13.1763,15.8581,116,2,2.7077,2.1454,28,2,0.1832
9937_2.tif,35ec4fd4-2601-45e5-84ab-4e533a96707c,Cell,,Trpc6: Th,VTA,Polygon,1927.4,331.88,25.084,21.0153,0.7137,8.0102,3.9667,0.893,42.5111,13391,45.8755,224,2,222,189.746,59770,67.4657,255,16,239,29.0381,9147,29.6078,192,2,190,119.0483,41.724,0.8593,14.6199,12.212,0.5226,17.5253,31.0976,224,2,66.8089,77.057,255,2,22.2478,25.9466,192,2,10.7753,21.14,174,2,33.5969,33.5562,220,2,20.4134,24.5591,186,2,0.2107
9937_2.tif,80506308-44f1-42fe-9a77-870a275758b7,Cell,,,VTA,Polygon,1917.4,335.39,38.9568,25.5912,0.7475,9.7775,5.9614,0.7812,6.377,3112,9.6364,53,2,51,231.7398,113089,48.4946,255,33,222,4.8074,2346,7.4033,72,2,70,93.6416,38.651,0.7877,14.1064,10.1428,0.5334,7.1569,11.0866,77,2,124.1141,102.1983,255,2,5.2007,7.9911,100,2,7.7183,11.9982,77,2,46.649,43.8428,255,2,5.4838,8.3828,100,2,0.4195
9937_2.tif,a66366f3-a0a9-4d6c-949f-344f000310d4,Cell,,,VTA,Polygon,1847.9,336.39,49.1195,26.6041,0.8721,9.1929,6.816,0.6372,4.0376,2467,4.3739,33,2,31,212.9787,130130,49.7504,255,42,213,2.6268,1605,1.2733,11,2,9,198.3331,53.2793,0.878,18.9835,13.248,0.7258,5.3161,6.0754,47,2,70.4608,88.4712,255,2,3.0049,1.7758,15,2,5.7384,6.4867,47,2,23.3914,25.8547,238,2,3.1297,1.8969,15,2,0.2479
9937_2.tif,f640370e-f675-40e7-b260-876a9da11fbe,Cell,,,VTA,Polygon,1882.9,338.79,75.1714,35.7465,0.7393,14.1638,7.1819,0.8696,4.0429,3772,6.7722,49,2,47,193.9593,180964,55.4283,255,15,240,2.6109,2436,1.9713,23,2,21,249.8723,63.1562,0.7872,23.9552,13.4683,0.8407,4.4907,7.1969,60,2,72.1331,88.7507,255,1,2.8772,2.4404,29,2,4.6833,7.3652,60,2,19.7294,28.4807,255,1,2.9917,2.6085,29,2,0.2999
9937_2.tif,373c2861-1b10-45e9-a3bb-efa2aea9e6e7,Cell,,,VTA,Polygon,1903.6,332.79,11.2112,13.0268,0.8302,4.8814,2.8989,0.8212,4.0207,583,6.0086,36,2,34,63.6966,9236,36.1212,169,2,167,3.1103,451,2.5114,19,2,17,44.2801,27.4152,0.7403,9.9154,6.5671,0.7972,5.5479,8.5885,66,2,30.566,29.9167,169,2,3.2514,2.8616,30,2,6.0907,9.2813,66,2,18.7917,14.9069,77,2,3.3015,2.9774,30,2,0.2551
9937_2.tif,6bb603e9-e973-4b2e-8869-748eb532f350,Cell,,Th,VTA,Polygon,1588.8,333.58,39.0375,24.7225,0.8026,9.3453,5.461,0.7879,8.901,4317,10.2903,82,2,80,203.6742,98782,50.9541,255,60,195,21.6,10476,12.9883,68,2,66,159.0536,46.9752,0.9058,16.1408,13.1888,0.4463,6.3918,7.8015,82,2,74.404,82.5994,255,2,15.6021,11.5798,68,2,5.5739,6.5974,45,2,32.2695,31.2404,240,2,13.6472,10.3616,60,2,0.2454
9937_2.tif,1128d04d-35c2-4538-a728-5b8147c9e64f,Cell,,,VTA,Polygon,1648.2,333.96,25.7293,21.9938,0.6684,8.3948,4.2489,0.8785,8.1883,2653,13.1937,98,2,96,185.358,60056,61.9041,255,27,228,7.6975,2494,7.9129,61,2,59,101.062,43.5103,0.6708,17.9093,7.1367,0.9218,6.1014,10.6724,123,2,69.2721,80.01,255,2,15.6273,30.1153,255,1,5.3735,9.5408,123,2,28.7858,30.9347,220,2,18.3929,34.237,255,1,0.2578
9937_2.tif,9895846d-86e7-4d7a-b567-0c8b985ce939,Cell,,,VTA,Polygon,1694.7,336.74,35.7306,23.8057,0.7923,8.4168,6.4065,0.638,4.9067,2208,7.3881,59,2,57,83.4933,37572,34.4982,200,7,193,3.62,1629,3.7884,36,2,34,142.8418,48.2904,0.7697,17.5301,11.9099,0.733,4.8676,7.7616,74,2,38.6203,35.8585,200,2,3.1335,2.8088,36,2,4.8543,7.8871,74,2,23.3804,20.0612,122,2,2.9683,2.3655,25,2,0.2502
9937_2.tif,b05b8559-a504-40c9-96ce-bf7b3ca6fd0a,Cell,,,VTA,Polygon,2093.8,336.17,23.5516,17.8482,0.9291,5.7588,5.4369,0.2243,5.0986,1499,7.6778,49,2,47,201.7075,59302,55.8817,255,21,234,3.0986,911,2.5693,16,2,14,118.0804,40.5483,0.9025,15.1542,10.5633,0.6901,4.751,7.2536,55,2,56.4304,80.5159,255,2,3.2026,2.6801,20,2,4.6638,7.144,55,2,19.9872,26.4753,255,2,3.2287,2.7076,20,2,0.1979
9937_2.tif,55f43c2d-8eea-4ada-b1ef-35c77849395b,Cell,,,VTA,Polygon,1702.7,336.13,13.0663,14.4402,0.7874,4.8965,3.9752,0.5139,4.6747,776,6.7422,47,2,45,133.5241,22165,46.0603,255,38,217,3.0964,514,2.5087,17,2,15,57.669,31.0291,0.7527,11.4627,7.7605,0.7018,4.6034,7.8796,117,2,50.8925,55.5634,255,2,2.993,2.4112,25,2,4.5818,8.1975,117,2,25.9527,26.3719,197,2,2.9618,2.3825,25,2,0.2321
9937_2.tif,146d71e3-206f-4727-80fc-dbd2b1292daf,Cell,,,VTA,Polygon,2071.3,336.57,50.168,28.3048,0.7869,10.7501,7.0709,0.7691,4.1474,2617,6.6015,49,2,47,117.5769,74191,50.7932,255,20,235,2.8558,1802,2.3851,26,2,24,254.631,57.9444,0.953,19.8769,17.1379,0.4836,4.7165,7.7228,76,2,36.4896,48.6581,255,2,2.9459,2.4451,26,2,4.8584,7.9728,76,2,16.2578,16.2777,121,2,2.9684,2.4598,24,2,0.2001
9937_2.tif,ef321630-b4fa-4c5b-94af-830626b55bd8,Cell,,,VTA,Polygon,2113.3,336.36,25.8906,22.04,0.6698,8.5423,4.0204,0.9007,6.677,2150,10.3434,70,2,68,127.0217,40901,73.609,255,2,253,4.0901,1317,3.935,28,2,26,147.9231,46.9622,0.8428,17.0132,12.1618,0.6865,5.9129,9.3664,70,2,40.341,55.8724,255,2,3.6149,3.3629,36,2,5.7503,9.1406,69,2,21.9055,26.4084,255,2,3.5139,3.2207,36,2,0.1743
9937_2.tif,99ba7f18-1f39-424a-af44-7f16d661e137,Cell,,,VTA,Polygon,1872.2,339.85,42.909,26.6073,0.7617,9.7303,6.452,0.7587,4.0464,2181,6.5642,48,2,46,228.4694,123145,46.1937,255,34,221,2.7161,1464,2.6978,40,2,38,117.9997,43.2459,0.7929,15.6186,11.6636,0.5969,4.0599,6.4422,48,2,103.0702,104.6588,255,2,2.9012,3.2207,65,2,4.0678,6.3738,41,2,30.3143,40.5697,255,2,3.0086,3.4852,65,2,0.3597
9937_2.tif,f3143a99-18cc-4b5d-94b1-5db91332b4a4,Cell,,,VTA,Polygon,1778.3,336.84,15.6473,14.944,0.8805,5.0419,4.2948,0.5692,4.899,970,7.583,44,2,42,175.1515,34680,62.293,255,47,208,2.5404,503,1.5758,11,2,9,54.6041,28.2617,0.8591,10.0997,7.8054,0.641,5.6202,8.6521,71,2,86.415,75.3386,255,2,2.6114,1.9464,28,2,5.9153,9.0439,71,2,50.1136,43.2614,255,2,2.6405,2.0799,28,2,0.2807
9937_2.tif,6f34f6cf-8f56-466c-9095-8dc0bd448b00,Cell,,,VTA,Polygon,1910.3,337.28,11.1305,13.8161,0.7327,5.0277,3.1391,0.7907,4.5548,665,7.9957,58,2,56,72.6575,10608,40.4278,197,6,191,3.1918,466,3.5415,26,2,24,48.5549,29.3895,0.7064,11.4058,5.52,0.8843,3.9884,6.7634,65,2,36.4017,36.6127,197,2,3.0033,2.8108,32,2,3.8083,6.3206,65,2,24.8693,26.4207,139,2,2.9434,2.5364,32,2,0.231
9937_2.tif,5b383432-fcfc-488a-ad6d-23da1e09d4bf,Cell,,,VTA,Polygon,2017.8,334.62,11.5338,13.2698,0.8231,4.6878,3.4547,0.52,5.9592,876,8.5407,49,2,47,168.415,24757,80.2022,255,6,249,2.7959,411,1.9407,14,2,12,80.656,36.8798,0.7452,13.6372,7.3564,0.8577,4.6494,7.3506,52,2,38.6763,65.0829,255,2,2.7682,2.1355,23,2,4.4239,7.1072,52,2,16.3443,21.558,255,2,2.7635,2.1683,23,2,0.1433
9937_2.tif,02dfaccd-b72a-45d6-9fb4-41486c976785,Cell,,,VTA,Polygon,1755.1,338.04,30.7299,21.8663,0.8076,8.6385,4.8286,0.8441,5.138,1973,7.9318,47,2,45,220.6771,84740,47.3157,255,58,197,2.7943,1073,2.1295,15,2,13,91.5446,37.3044,0.8267,13.5846,9.8681,0.623,4.4666,7.2611,73,2,106.0272,92.5619,255,2,2.7689,2.0444,19,2,4.1247,6.8749,73,2,47.6379,41.0016,197,2,2.756,2.001,19,2,0.3347
9937_2.tif,312c12c3-441a-4f3f-bf2e-790123a5855a,Cell,,,VTA,Polygon,1814.8,336.21,52.991,27.5171,0.8794,10.0045,7.4836,0.6342,4.0335,2650,6.2964,54,2,52,221.4247,145476,49.6657,255,18,237,2.8295,1859,2.1958,29,2,27,152.2785,47.5586,0.846,16.6204,11.4608,0.7014,4.5985,7.1749,57,2,107.0961,94.5787,255,2,2.9625,2.4137,29,2,4.8989,7.586,57,2,46.3244,41.759,255,2,3.0332,2.5198,28,2,0.3428
9937_2.tif,127e2602-ffdc-4203-bb9d-607c1f73d0ab,Cell,,,VTA,Polygon,1788.1,337.29,43.9575,26.0501,0.814,8.6401,7.1829,0.5599,4.1945,2307,6.5247,37,2,35,213.6182,117490,50.9976,255,36,219,2.7273,1500,2.4387,26,2,24,109.6115,40.7324,0.8302,15.1997,9.9919,0.6731,4.0904,6.3293,54,2,111.9544,97.376,255,1,2.7774,2.2343,26,2,4.0197,6.1963,54,2,43.0086,48.79,255,1,2.8113,2.0853,19,2,0.4011
9937_2.tif,4c99e8d1-81dd-4c45-a414-17f897efe83d,Cell,,,VTA,Polygon,1828,337.57,31.6978,21.101,0.8946,6.8752,6.1529,0.1557,4.7043,1877,7.2012,60,2,58,144.1053,57498,52.084,255,36,219,3.0902,1233,2.5266,23,2,21,145.5841,44.8099,0.9111,16.0579,12.1848,0.5731,5.3075,7.96,60,2,54.6311,61.3702,255,2,3.1477,2.6106,28,2,5.4784,8.1564,55,2,29.2938,33.9957,215,2,3.1639,2.6346,28,2,0.2165
9937_2.tif,b1165c5d-4cea-450c-9118-15e77849b0b3,Cell,,,VTA,Polygon,2026.9,337.35,50.0874,29.3695,0.7297,11.1557,7.0798,0.7722,4.4799,2791,7.3234,64,2,62,202.3194,126045,60.9676,255,14,241,2.7753,1729,1.9613,14,2,12,155.1821,51.7179,0.7291,18.9897,12.8034,0.7605,4.7183,7.5891,77,2,84.6422,91.9021,255,2,2.9586,2.4633,33,2,4.8318,7.7126,77,2,28.5925,30.9542,255,2,3.0459,2.6657,33,2,0.3185
9937_2.tif,57a84ebf-bf17-4231-ae58-8c234478071f,Cell,,,VTA,Polygon,1673.6,335.15,10.0013,12.0907,0.8597,4.2855,3.359,0.6632,4.3594,558,6.5361,31,2,29,88.7578,11361,47.3678,236,10,226,3.2656,418,2.6841,22,2,20,92.5124,36.1024,0.8919,13.3947,9.0922,0.7323,4.0843,6.6684,66,2,24.8478,31.8834,236,2,3.3643,2.8715,32,2,4.0499,6.6871,66,2,16.8434,16.9915,153,2,3.3767,2.8952,32,2,0.1085
9937_2.tif,38c2b6c9-67e1-47b9-98fc-7f5c827f1528,Cell,,,VTA,Polygon,1764.1,338.63,13.9535,14.777,0.803,5.5471,3.5366,0.8001,3.4884,600,4.5621,30,2,28,127.3256,21900,47.5835,255,40,215,2.5523,439,1.7581,16,2,14,50.652,28.0675,0.808,11.3671,6.19,0.8052,3.8714,5.9305,43,2,67.073,52.0985,255,2,2.6111,1.9662,18,2,4.0153,6.3675,43,2,44.4454,31.7666,158,2,2.6332,2.0403,18,2,0.2723
9937_2.tif,f15be39c-0daa-45ce-a485-ddef6827d4bf,Cell,,,VTA,Polygon,1771.6,337.42,10.8079,13.0244,0.8006,4.6282,3.5756,0.5949,4.0292,552,6.2965,37,2,35,101.5839,13917,37.4585,194,17,177,2.6861,368,1.8341,13,2,11,40.4087,25.4052,0.7868,8.6976,7.196,0.3773,4.0375,6.5216,54,2,54.2312,45.6475,215,2,2.7075,1.9492,24,2,4.0407,6.6116,54,2,36.6504,34.5857,215,2,2.7154,1.9926,24,2,0.2675
9937_2.tif,65f3d922-ea4e-444c-a778-ac482096255a,Cell,,,VTA,Polygon,1902.2,339.72,10.7272,12.6661,0.8403,4.5558,3.2131,0.7459,5.6493,757,8.8914,69,2,67,38.4104,5147,29.4678,142,2,140,3.2687,438,2.8997,26,2,24,90.98,35.5725,0.9035,13.0504,9.7307,0.6126,5.0265,8.1797,73,2,16.6965,17.5067,142,2,3.146,2.5294,26,2,4.9428,8.0804,73,2,13.7751,12.6353,70,2,3.1295,2.4765,18,2,0.1134
9937_2.tif,a621df52-8af0-461a-8f84-347ab95dce02,Cell,,Th,VTA,Polygon,1654.5,340.26,31.2945,21.7185,0.8337,7.5314,6.0154,0.6097,5.4103,2110,8.6966,71,2,69,210.3385,82032,56.5943,255,53,202,52.1641,20344,38.9958,172,2,170,147.9231,47.5573,0.8219,16.2389,12.8643,0.541,5.5335,8.8529,71,2,61.7752,83.7271,255,2,41.7588,52.0121,255,2,5.5667,8.8973,69,2,21.7339,21.9576,177,2,38.9544,54.6693,255,2,0.2128
9937_2.tif,d43aa5df-76ea-44e5-9598-720d614eff18,Cell,,,VTA,Polygon,1745.2,341.61,59.7661,32.0197,0.7325,11.2428,8.1683,0.6185,5.4291,4023,8.6017,63,2,61,216.3887,160344,51.6779,255,18,237,2.7706,2053,2.234,18,2,16,189.1383,54.956,0.787,20.1086,13.3742,0.7243,4.6054,7.3775,63,2,83.1115,98.5935,255,2,2.805,2.2207,22,2,4.2257,6.7079,55,2,21.6947,31.753,255,2,2.8209,2.215,22,2,0.3145
9937_2.tif,d686c869-aa65-4188-a2bc-1e531cd15ae5,Cell,,,VTA,Polygon,1988,339.53,35.408,22.7822,0.8573,7.8255,6.6202,0.4948,4.5405,2016,6.5297,36,2,34,57.4167,25493,27.7091,149,2,147,3.5158,1561,3.0933,24,2,22,187.4445,51.7666,0.879,16.9701,14.4158,0.5262,4.6748,7.1794,64,2,26.817,23.6074,149,2,3.2234,2.6688,26,2,4.7065,7.3254,64,2,19.6056,15.3385,92,2,3.1545,2.5546,26,2,0.1898
9937_2.tif,84a5cea1-3430-4eea-b2b4-bcf9e5f06586,Cell,,,VTA,Polygon,1948.3,339.35,25.6486,20.0386,0.8027,7.8351,4.5499,0.8162,4.3975,1416,6.767,39,2,37,193,62146,66.9281,255,10,245,2.8043,903,1.828,12,2,10,122.5971,41.7803,0.8826,14.2966,12.1468,0.3649,5.2498,8.4035,73,2,58.9283,78.0144,255,1,3.0756,2.4549,21,2,5.4787,8.7797,73,2,22.9224,19.8234,154,1,3.1485,2.5934,21,2,0.2112
9937_2.tif,48d03faf-2a60-4477-ac4e-c127889bbd84,Cell,,,VTA,Polygon,1959.7,343.24,30.4073,22.2531,0.7716,8.0139,5.5709,0.6322,3.8642,1480,6.2911,38,2,36,203.4909,77937,63.6217,255,15,240,2.3734,909,1.4755,14,2,12,143.487,44.7837,0.899,14.8393,13.0741,0.2254,4.2788,6.6787,50,2,63.2631,84.2437,255,2,2.783,2.1682,23,2,4.3925,6.7789,50,2,24.7908,32.5141,255,2,2.8954,2.3101,23,2,0.2136
9937_2.tif,c96f830b-fbad-47b5-8085-3ee138ef8b3b,Cell,,,VTA,Polygon,1928.2,340.45,36.3759,24.9245,0.7358,9.7757,5.2328,0.8678,5.7363,2610,9.0074,71,2,69,223.9341,101890,46.177,255,63,192,6.1582,2802,5.2503,41,2,39,104.7721,44.5206,0.6643,18.6216,8.1288,0.9214,8.0613,13.2584,119,2,106.2023,98.5251,255,2,7.1816,6.2816,47,2,9.3059,14.905,119,2,43.1812,48.6271,255,2,7.7294,6.7084,47,2,0.346
9937_2.tif,325fe2c2-b0dd-4169-8e3e-da0edb1ee8f5,Cell,,,VTA,Polygon,1800.5,341.38,29.6008,23.7272,0.6607,8.3235,5.6682,0.7989,5.104,1914,7.5468,43,2,41,49.3013,18488,36.1329,204,2,202,3.2987,1237,2.6155,18,2,16,165.6674,47.4059,0.9264,17.0956,13.4697,0.5546,5.5751,8.9814,101,2,21.9451,23.9045,204,2,3.1186,2.4452,19,2,5.6801,9.2697,101,2,15.846,14.2918,89,2,3.0785,2.4046,19,2,0.1799
9937_2.tif,e8ad4469-bc85-45d6-b9a7-5c9a243caff4,Cell,,,VTA,Polygon,1685.9,340.92,17.0991,17.344,0.7143,6.7067,4.4568,0.7409,4.9302,1060,7.5076,37,2,35,188.0651,40434,69.7597,255,6,249,2.9023,624,2.5384,21,2,19,80.0914,35.7338,0.7882,13.2543,8.7719,0.7766,4.3414,6.9122,54,2,55.7701,79.4694,255,1,2.8936,2.2845,21,2,4.1793,6.7352,54,2,19.3508,23.8472,164,1,2.8912,2.2112,20,2,0.2169
9937_2.tif,3580702e-f214-4dac-9b1c-ee8bdf3d4cf5,Cell,,,VTA,Polygon,1677.3,341.92,46.2159,28.5364,0.7132,9.8241,6.8153,0.7894,3.9515,2280,6.3288,44,2,42,221.6794,127909,51.9454,255,27,228,2.7366,1579,2.371,32,2,30,95.0934,45.0694,0.5883,15.9886,12.0073,0.685,4.1485,6.7415,49,2,128.6101,103.9786,255,2,3.0211,3.0116,44,2,4.3355,7.1112,49,2,40.2862,49.8042,255,2,3.2911,3.4938,44,2,0.4828
9937_2.tif,79ff9fa2-6050-4932-ba1d-4d1a7235cc90,Cell,,,VTA,Polygon,2057.7,341.65,17.5024,17.8575,0.6897,7.107,3.8768,0.8453,5.6847,1262,9.0753,50,2,48,34.018,7552,21.0246,111,2,109,3.2072,712,3.0116,24,2,22,129.1302,43.4817,0.8583,14.2122,12.5646,0.2914,5.4426,8.701,61,2,18.7488,17.6244,111,2,3.1652,2.8431,34,2,5.4038,8.6422,61,2,16.2959,15.6944,95,2,3.1585,2.8161,34,2,0.1379
9937_2.tif,3487ff5e-5098-49db-84a5-725fc570675e,Cell,,,VTA,Polygon,2032.2,343.96,20.4866,18.9021,0.7205,7.8583,3.7321,0.8918,3.8249,983,6.0548,40,2,38,180.9844,46513,72.9089,255,15,240,2.7938,718,2.2794,23,2,21,78.6396,33.7462,0.8678,12.5909,8.0787,0.7437,4.1767,6.5688,44,2,66.4688,81.8407,255,2,2.8304,2.257,23,2,4.3019,6.7419,44,2,25.7064,29.3198,235,2,2.8435,2.2504,19,2,0.2564
9937_2.tif,cbdf4248-8fcb-4aad-8f39-caade2f71187,Cell,,,VTA,Polygon,1770.8,344.23,34.1981,25.3903,0.6666,8.7773,6.0709,0.8097,3.1176,1325,4.5089,53,2,51,218.5271,92874,50.533,255,53,202,2.5271,1074,1.9691,26,2,24,93.2383,40.3196,0.7207,16.2218,8.3827,0.8785,3.4742,5.3032,53,2,133.1153,90.2766,255,2,2.5826,1.9255,26,2,3.6798,5.704,47,2,83.8616,68.87,255,2,2.6147,1.9006,18,2,0.3694
9937_2.tif,994ebb97-2b40-47a9-b349-5865af36953a,Cell,,,VTA,Polygon,1787,345.77,48.1516,32.7856,0.5629,11.7411,6.6606,0.8296,4.1403,2509,6.6585,64,2,62,226.5578,137294,45.2858,255,61,194,2.5924,1571,1.9303,19,2,17,118.403,46.5016,0.6881,18.3722,9.3729,0.8919,4.4749,8.14,114,2,131.2833,95.2388,255,1,2.6576,1.9472,19,2,4.709,9.0297,114,2,64.6132,56.4025,255,1,2.7032,1.9587,18,2,0.411
9937_2.tif,d1c6339e-16a0-47d6-b7ba-4fe3377e6d62,Cell,,,VTA,Polygon,1820.6,345.95,34.924,23.8554,0.7712,9.1038,5.0535,0.8536,5.0924,2205,8.255,54,2,52,235.8245,102112,39.1065,255,78,177,2.8661,1241,2.3699,20,2,18,96.5452,40.0726,0.7555,16.3599,8.6575,0.8534,5.3292,8.4116,72,2,107.1771,104.9874,255,1,3.1145,2.6926,24,2,5.4634,8.5015,72,2,34.2657,41.1876,255,1,3.2552,2.8513,24,2,0.3542
9937_2.tif,c992660f-300b-4e16-af73-61d217c0ed8d,Cell,,,VTA,Polygon,2119.5,346.63,28.2296,22.3533,0.71,9.2098,4.26,0.8881,4.0997,1439,6.9417,61,2,59,222.3989,78062,59.1484,255,7,248,2.5442,893,1.5866,14,2,12,122.5165,43.402,0.8173,16.205,9.656,0.7672,4.3162,7.3075,61,0,72.2558,93.6659,255,0,2.7232,2.4231,27,0,4.3812,7.4153,56,0,27.2128,39.507,255,0,2.7769,2.6207,27,0,0.2282
9937_2.tif,5a51991e-2f8a-4d09-97c3-eca092138f43,Cell,,,VTA,Polygon,1934.4,347.5,63.2343,30.3038,0.8653,10.6151,7.9076,0.6396,3.9544,3124,6.2443,53,2,51,239.2696,189023,34.1409,255,88,167,3.3772,2668,3.0254,24,2,22,156.9566,49.9411,0.7908,17.4363,13.7389,0.6524,4.4688,7.2129,82,2,113.021,109.5673,255,1,3.3663,3.1656,32,2,4.8184,7.7863,82,2,27.1893,34.0992,255,1,3.3589,3.2588,32,2,0.4015
9937_2.tif,64308161-d346-49a5-85b5-ed7db03214fc,Cell,,,VTA,Polygon,1732.3,346.02,28.6329,22.5715,0.7062,8.7894,4.3882,0.8743,3.961,1422,6.049,36,2,34,187.7967,67419,70.1665,255,4,251,2.6462,950,1.9591,18,2,16,154.3756,50.0096,0.7757,18.2416,13.2795,0.7114,3.9374,6.1712,53,2,44.7711,76.4048,255,2,2.6001,1.8917,24,2,3.932,6.2009,53,2,11.8358,15.8899,130,2,2.5895,1.8764,24,2,0.1859
9937_2.tif,0333abd3-3996-4613-bd95-8dfa980296bb,Cell,,Th,VTA,Polygon,1641.3,344.92,13.4696,15.0941,0.7429,5.9714,3.3209,0.8478,11.9535,2056,18.2118,111,2,109,43.3314,7453,24.4062,123,2,121,219.3139,37722,41.1526,255,83,172,92.4318,36.7684,0.8592,12.8464,9.3888,0.626,7.593,12.4179,111,2,29.9409,23.9669,159,2,123.8609,87.8654,255,2,6.8262,10.9255,106,2,27.5859,23.112,159,2,107.0736,83.0478,255,2,0.146
9937_2.tif,8eaad774-62c9-48b9-ab73-6fabdb9b4ba8,Cell,,,VTA,Polygon,1600,348.74,30.004,24.3482,0.636,8.9979,5.7444,0.7641,3.9122,1471,5.6823,41,2,39,135.7367,51037,66.233,255,2,253,3.6436,1370,3.2645,23,2,21,154.2949,50.6725,0.7551,17.6519,13.1674,0.7409,4.4666,6.863,65,2,41.083,57.3752,255,2,4.38,5.4561,98,2,4.6019,7.1167,65,2,17.9727,17.4337,113,2,4.5597,5.8549,98,2,0.1907
9937_2.tif,1bbe8758-c1d0-4256-ab85-118a6d3c1d5b,Cell,,,VTA,Polygon,1809.1,347.78,16.5345,15.4758,0.8676,5.7199,3.6227,0.7655,5.5749,1154,8.51,50,2,48,100.3961,20782,67.5832,255,2,253,3.0918,640,2.6487,22,2,20,88.5603,37.3069,0.7996,14.4993,8.4999,0.7992,4.5718,7.431,62,2,29.3127,47.7155,255,2,2.8227,2.3856,30,2,4.3393,7.143,62,2,12.8354,17.4902,185,2,2.7604,2.3175,30,2,0.1847
9937_2.tif,9adff563-e7ba-4d60-aced-0db32d1aa9e0,Cell,,,VTA,Polygon,1993.5,347.82,12.0984,13.7829,0.8003,4.7425,3.4278,0.6621,6.2013,955,8.7008,50,2,48,46.5065,7162,24.6004,135,7,128,3.1558,486,2.4095,17,2,15,78.1557,36.558,0.7349,13.7227,8.9923,0.7865,5.2657,8.0556,55,2,23.5788,20.4078,135,2,3.0608,2.4485,25,2,5.0894,7.9214,55,2,19.257,16.2388,94,2,3.0428,2.4569,25,2,0.1561
